-142.53	290.8
-169.53	275.93
-194.99	258.57
-218.68	238.86
-240.4	216.99
-259.94	193.16
-277.12	167.58
-291.8	140.48
-303.83	112.1
-313.11	82.71
-319.55	52.58
-323.1	21.96
-323.73	-8.85
-321.42	-39.58
-316.2	-69.95
-308.12	-99.69
-297.25	-128.53
-283.69	-156.21
-267.55	-182.46
-249	-207.07
-228.19	-229.8
-205.31	-250.45
-180.57	-268.83
-154.2	-284.78
-126.43	-298.15
-97.52	-308.82
-67.72	-316.69
-37.31	-321.69
-6.57	-323.78
24.24	-322.94
54.83	-319.17
84.92	-312.52
114.24	-303.03
142.53	-290.8
169.53	-275.93
194.99	-258.57
218.68	-238.86
240.4	-216.99
259.94	-193.16
277.12	-167.58
291.8	-140.48
303.83	-112.1
313.11	-82.71
319.55	-52.58
323.1	-21.96
323.73	8.85
321.42	39.58
316.2	69.95
308.12	99.69
297.25	128.53
283.69	156.21
267.55	182.46
249	207.07
228.19	229.8
205.31	250.45
180.57	268.83
154.2	284.78
126.43	298.15
97.52	308.82
67.72	316.69
37.31	321.69
6.57	323.78
-24.24	322.94
-54.83	319.17
-84.92	312.52
-114.24	303.03
-142.53	290.8
-171.96	312.3
-200.04	295.1
-226.42	275.38
-250.86	253.32
-273.16	229.09
-293.13	202.91
-310.61	175
-325.43	145.59
-337.47	114.94
-346.64	83.31
-352.85	50.97
-356.04	18.2
-356.2	-14.73
-353.33	-47.53
-347.43	-79.93
-338.58	-111.65
-326.83	-142.41
-312.3	-171.96
-295.1	-200.04
-275.38	-226.42
-253.32	-250.86
-229.09	-273.16
-202.91	-293.13
-175	-310.61
-145.59	-325.43
-114.94	-337.47
-83.31	-346.64
-50.97	-352.85
-18.2	-356.04
14.73	-356.2
47.53	-353.33
79.93	-347.43
111.65	-338.58
142.41	-326.83
171.96	-312.3
200.04	-295.1
226.42	-275.38
250.86	-253.32
273.16	-229.09
293.13	-202.91
310.61	-175
325.43	-145.59
337.47	-114.94
346.64	-83.31
352.85	-50.97
356.04	-18.2
356.2	14.73
353.33	47.53
347.43	79.93
338.58	111.65
326.83	142.41
312.3	171.96
295.1	200.04
275.38	226.42
253.32	250.86
229.09	273.16
202.91	293.13
175	310.61
145.59	325.43
114.94	337.47
83.31	346.64
50.97	352.85
18.2	356.04
-14.73	356.2
-47.53	353.33
-79.93	347.43
-111.65	338.58
-142.41	326.83
-171.96	312.3
-204.48	333.88
-233.59	314.21
-260.81	292
-285.94	267.45
-308.76	240.74
-329.1	212.09
-346.79	181.74
-361.68	149.92
-373.66	116.9
-382.64	82.93
-388.53	48.3
-391.3	13.28
-390.91	-21.85
-387.38	-56.81
-380.73	-91.3
-371.01	-125.06
-358.31	-157.82
-342.72	-189.3
-324.37	-219.26
-303.41	-247.45
-280.01	-273.65
-254.35	-297.65
-226.64	-319.25
-197.11	-338.28
-166	-354.59
-133.54	-368.04
-100.01	-378.53
-65.68	-385.97
-30.82	-390.31
4.29	-391.5
39.37	-389.54
74.13	-384.44
108.29	-376.25
141.58	-365.03
173.73	-350.86
204.48	-333.88
233.59	-314.21
260.81	-292
285.94	-267.45
308.76	-240.74
329.1	-212.09
346.79	-181.74
361.68	-149.92
373.66	-116.9
382.64	-82.93
388.53	-48.3
391.3	-13.28
390.91	21.85
387.38	56.81
380.73	91.3
371.01	125.06
358.31	157.82
342.72	189.3
324.37	219.26
303.41	247.45
280.01	273.65
254.35	297.65
226.64	319.25
197.11	338.28
166	354.59
133.54	368.04
100.01	378.53
65.68	385.97
30.82	390.31
-4.29	391.5
-39.37	389.54
-74.13	384.44
-108.29	376.25
-141.58	365.03
-173.73	350.86
-204.48	333.88
-240.28	355.46
-270.75	332.84
-299.11	307.61
-325.13	279.97
-348.6	250.14
-369.34	218.35
-387.19	184.85
-402.01	149.91
-413.69	113.79
-422.13	76.78
-427.26	39.18
-429.05	1.26
-427.49	-36.66
-422.57	-74.3
-414.35	-111.36
-402.89	-147.54
-388.27	-182.57
-370.62	-216.17
-350.06	-248.08
-326.77	-278.05
-300.91	-305.84
-272.71	-331.24
-242.36	-354.05
-210.13	-374.08
-176.24	-391.19
-140.98	-405.23
-104.61	-416.11
-67.43	-423.72
-29.72	-428.02
8.23	-428.98
46.11	-426.57
83.63	-420.83
120.5	-411.79
156.42	-399.53
191.12	-384.14
224.32	-365.74
255.77	-344.49
285.21	-320.54
312.42	-294.07
337.19	-265.31
359.32	-234.47
378.64	-201.8
394.99	-167.54
408.25	-131.98
418.32	-95.38
425.11	-58.04
428.58	-20.24
428.69	17.72
425.45	55.54
418.87	92.92
409.02	129.58
395.97	165.22
379.82	199.57
360.69	232.35
338.75	263.32
314.15	292.23
287.09	318.85
257.79	342.98
226.47	364.42
193.37	383.01
158.77	398.6
122.92	411.07
86.1	420.33
48.62	426.29
10.75	428.92
-27.2	428.19
-64.93	424.11
-102.16	416.71
-138.59	406.05
-173.94	392.22
-207.92	375.31
-240.28	355.46
-279.75	376.79
-311.11	351.35
-340.16	323.31
-366.69	292.87
-390.51	260.26
-411.44	225.73
-429.32	189.52
-444.02	151.91
-455.44	113.18
-463.48	73.61
-468.09	33.49
-469.24	-6.87
-466.91	-47.18
-461.13	-87.14
-451.93	-126.46
-439.39	-164.85
-423.59	-202.01
-404.65	-237.67
-382.73	-271.58
-357.96	-303.47
-330.55	-333.12
-300.69	-360.31
-268.6	-384.82
-234.53	-406.49
-198.72	-425.14
-161.43	-440.65
-122.95	-452.9
-83.57	-461.79
-43.56	-467.26
-3.23	-469.28
37.12	-467.82
77.2	-462.9
116.71	-454.55
155.35	-442.83
192.85	-427.84
228.91	-409.68
263.28	-388.48
295.7	-364.41
325.93	-337.64
353.75	-308.37
378.95	-276.82
401.35	-243.22
420.77	-207.82
437.08	-170.88
450.15	-132.67
459.89	-93.48
466.22	-53.6
469.1	-13.33
468.51	27.05
464.45	67.23
456.95	106.9
446.07	145.79
431.89	183.6
414.51	220.04
394.06	254.86
370.69	287.79
344.57	318.59
315.91	347.04
284.91	372.91
251.8	396.02
216.82	416.2
180.24	433.3
142.32	447.19
103.36	457.77
63.62	464.96
23.42	468.71
-16.96	468.98
-57.22	465.79
-97.05	459.15
-136.16	449.1
-174.26	435.74
-211.07	419.14
-246.32	399.45
-279.75	376.79
-322.88	397.9
-355.46	369.09
-385.48	337.61
-412.72	303.7
-436.99	267.61
-458.11	229.59
-475.93	189.91
-490.32	148.86
-501.18	106.74
-508.43	63.85
-512.01	20.51
-511.91	-22.99
-508.11	-66.32
-500.66	-109.17
-489.6	-151.24
-475.01	-192.21
-457	-231.8
-435.69	-269.72
-411.25	-305.7
-383.84	-339.48
-353.67	-370.81
-320.95	-399.46
-285.91	-425.24
-248.82	-447.96
-209.94	-467.45
-169.54	-483.56
-127.92	-496.2
-85.38	-505.26
-42.22	-510.68
1.24	-512.42
44.69	-510.47
87.82	-504.84
130.32	-495.57
171.88	-482.74
212.2	-466.42
250.99	-446.75
287.97	-423.85
322.88	-397.9
355.46	-369.09
385.48	-337.61
412.72	-303.7
436.99	-267.61
458.11	-229.59
475.93	-189.91
490.32	-148.86
501.18	-106.74
508.43	-63.85
512.01	-20.51
511.91	22.99
508.11	66.32
500.66	109.17
489.6	151.24
475.01	192.21
457	231.8
435.69	269.72
411.25	305.7
383.84	339.48
353.67	370.81
320.95	399.46
285.91	425.24
248.82	447.96
209.94	467.45
169.54	483.56
127.92	496.2
85.38	505.26
42.22	510.68
-1.24	512.42
-44.69	510.47
-87.82	504.84
-130.32	495.57
-171.88	482.74
-212.2	466.42
-250.99	446.75
-287.97	423.85
-322.88	397.9
-370.11	418.48
-403.83	386.04
-434.71	350.89
-462.55	313.29
-487.15	273.48
-508.32	231.76
-525.93	188.41
-539.85	143.74
-549.99	98.06
-556.26	51.7
-558.64	4.97
-557.1	-41.79
-551.65	-88.26
-542.32	-134.11
-529.2	-179.02
-512.36	-222.68
-491.93	-264.77
-468.05	-305.01
-440.89	-343.1
-410.63	-378.79
-377.5	-411.82
-341.71	-441.97
-303.53	-469.01
-263.22	-492.77
-221.06	-513.06
-177.36	-529.76
-132.4	-542.74
-86.52	-551.92
-40.04	-557.23
6.73	-558.62
53.45	-556.1
99.8	-549.68
145.44	-539.4
190.07	-525.34
233.36	-507.59
275.02	-486.28
314.74	-461.56
352.26	-433.61
387.31	-402.61
419.64	-368.79
449.03	-332.38
475.27	-293.64
498.17	-252.84
517.58	-210.27
533.36	-166.22
545.4	-121.01
553.61	-74.95
557.94	-28.36
558.36	18.43
554.86	65.08
547.47	111.29
536.23	156.71
521.24	201.03
502.59	243.94
480.42	285.14
454.87	324.34
426.14	361.26
394.41	395.66
359.92	427.27
322.9	455.89
283.62	481.31
242.35	503.36
199.38	521.87
155.02	536.72
109.56	547.81
63.34	555.06
16.67	558.41
-30.12	557.85
-76.69	553.37
-122.73	545.01
-167.9	532.83
-211.9	516.92
-254.41	497.37
-295.14	474.34
-333.79	447.98
-370.11	418.48
-421.67	438.33
-456	402.5
-487.29	364
-515.34	323.07
-539.95	279.99
-560.98	235.04
-578.27	188.54
-591.71	140.77
-601.22	92.08
-606.72	42.77
-608.19	-6.83
-605.61	-56.38
-599	-105.56
-588.4	-154.03
-573.89	-201.48
-555.56	-247.58
-533.53	-292.04
-507.95	-334.56
-478.99	-374.85
-446.84	-412.64
-411.72	-447.69
-373.86	-479.76
-333.51	-508.64
-290.94	-534.13
-246.44	-556.07
-200.29	-574.3
-152.82	-588.72
-104.32	-599.22
-55.13	-605.73
-5.58	-608.2
44.02	-606.63
93.32	-601.03
141.99	-591.42
189.73	-577.88
236.2	-560.49
281.1	-539.38
324.13	-514.67
365	-486.54
403.44	-455.17
439.2	-420.77
472.04	-383.57
501.73	-343.82
528.08	-301.78
550.92	-257.73
570.1	-211.97
585.48	-164.79
596.96	-116.52
604.47	-67.48
607.96	-17.98
607.41	31.63
602.81	81.04
594.2	129.9
581.63	177.9
565.19	224.72
545	270.04
521.17	313.56
493.88	355
463.3	394.07
429.64	430.53
393.12	464.11
353.98	494.61
312.49	521.82
268.91	545.55
223.55	565.66
176.7	582
128.68	594.46
79.79	602.97
30.38	607.47
-19.24	607.92
-68.72	604.33
-117.75	596.72
-166	585.14
-213.14	569.66
-258.87	550.39
-302.87	527.46
-344.85	501.02
-384.54	471.24
-421.67	438.33
-477.57	457.53
-512.84	417.61
-544.78	374.99
-573.19	329.94
-597.88	282.75
-618.69	233.72
-635.49	183.18
-648.17	131.45
-656.65	78.87
-660.86	25.78
-660.79	-27.48
-656.44	-80.57
-647.83	-133.13
-635.01	-184.82
-618.08	-235.32
-597.14	-284.29
-572.33	-331.42
-543.81	-376.4
-511.76	-418.94
-476.39	-458.76
-437.93	-495.61
-396.63	-529.24
-352.75	-559.44
-306.59	-586.01
-258.45	-608.78
-208.62	-627.6
-157.44	-642.35
-105.25	-652.94
-52.37	-659.29
0.85	-661.36
54.07	-659.15
106.93	-652.66
159.1	-641.94
210.24	-627.06
260.02	-608.11
308.11	-585.21
354.2	-558.52
397.99	-528.21
439.21	-494.47
477.57	-457.53
512.84	-417.61
544.78	-374.99
573.19	-329.94
597.88	-282.75
618.69	-233.72
635.49	-183.18
648.17	-131.45
656.65	-78.87
660.86	-25.78
660.79	27.48
656.44	80.57
647.83	133.13
635.01	184.82
618.08	235.32
597.14	284.29
572.33	331.42
543.81	376.4
511.76	418.94
476.39	458.76
437.93	495.61
396.63	529.24
352.75	559.44
306.59	586.01
258.45	608.78
208.62	627.6
157.44	642.35
105.25	652.94
52.37	659.29
-0.85	661.36
-54.07	659.15
-106.93	652.66
-159.1	641.94
-210.24	627.06
-260.02	608.11
-308.11	585.21
-354.2	558.52
-397.99	528.21
-439.21	494.47
-477.57	457.53
-538.29	475.64
-574.38	431.37
-606.84	384.37
-635.46	334.95
-660.06	283.4
-680.49	230.06
-696.62	175.27
-708.34	119.37
-715.58	62.72
-718.31	5.66
-716.48	-51.42
-710.13	-108.19
-699.29	-164.26
-684.03	-219.3
-664.45	-272.96
-640.66	-324.88
-612.82	-374.76
-581.11	-422.26
-545.72	-467.1
-506.89	-508.98
-464.85	-547.64
-419.87	-582.84
-372.23	-614.36
-322.25	-641.99
-270.22	-665.56
-216.49	-684.93
-161.39	-699.96
-105.26	-710.57
-48.48	-716.69
8.62	-718.28
65.66	-715.32
122.28	-707.84
178.14	-695.89
232.86	-679.54
286.11	-658.89
337.56	-634.07
386.87	-605.25
433.73	-572.6
477.85	-536.33
518.96	-496.67
556.78	-453.87
591.08	-408.2
621.64	-359.95
648.27	-309.42
670.8	-256.93
689.1	-202.83
703.03	-147.44
712.53	-91.11
717.51	-34.22
717.96	22.9
713.87	79.87
705.27	136.33
692.21	191.94
674.77	246.33
653.07	299.16
627.24	350.1
597.44	398.83
563.86	445.03
526.72	488.42
486.25	528.73
442.71	565.69
396.36	599.07
347.51	628.67
296.47	654.29
243.55	675.78
189.09	692.99
133.43	705.83
76.93	714.2
19.94	718.05
-37.17	717.37
-94.05	712.14
-150.33	702.42
-205.66	688.26
-259.69	669.74
-312.08	646.99
-362.5	620.15
-410.63	589.39
-456.15	554.9
-498.8	516.91
-538.29	475.64
-604.11	492.45
-640.88	443.53
-673.7	391.88
-702.37	337.82
-726.71	281.67
-746.57	223.78
-761.83	164.52
-772.39	104.24
-778.19	43.32
-779.19	-17.87
-775.38	-78.95
-766.8	-139.55
-753.48	-199.28
-735.53	-257.78
-713.03	-314.69
-686.15	-369.67
-655.03	-422.36
-619.87	-472.45
-580.89	-519.63
-538.33	-563.61
-492.45	-604.11
-443.53	-640.88
-391.88	-673.7
-337.82	-702.37
-281.67	-726.71
-223.78	-746.57
-164.52	-761.83
-104.24	-772.39
-43.32	-778.19
17.87	-779.19
78.95	-775.38
139.55	-766.8
199.28	-753.48
257.78	-735.53
314.69	-713.03
369.67	-686.15
422.36	-655.03
472.45	-619.87
519.63	-580.89
563.61	-538.33
604.11	-492.45
640.88	-443.53
673.7	-391.88
702.37	-337.82
726.71	-281.67
746.57	-223.78
761.83	-164.52
772.39	-104.24
778.19	-43.32
779.19	17.87
775.38	78.95
766.8	139.55
753.48	199.28
735.53	257.78
713.03	314.69
686.15	369.67
655.03	422.36
619.87	472.45
580.89	519.63
538.33	563.61
492.45	604.11
443.53	640.88
391.88	673.7
337.82	702.37
281.67	726.71
223.78	746.57
164.52	761.83
104.24	772.39
43.32	778.19
-17.87	779.19
-78.95	775.38
-139.55	766.8
-199.28	753.48
-257.78	735.53
-314.69	713.03
-369.67	686.15
-422.36	655.03
-472.45	619.87
-519.63	580.89
-563.61	538.33
-604.11	492.45
-675.3	507.69
-712.61	453.83
-745.63	397.25
-774.17	338.27
-798.06	277.26
-817.15	214.58
-831.32	150.62
-840.49	85.74
-844.61	20.35
-843.64	-45.16
-837.61	-110.4
-826.53	-174.98
-810.49	-238.5
-789.57	-300.59
-763.9	-360.87
-733.64	-418.98
-698.97	-474.57
-660.09	-527.31
-617.24	-576.88
-570.68	-622.97
-520.69	-665.32
-467.56	-703.67
-411.63	-737.79
-353.22	-767.47
-292.68	-792.53
-230.39	-812.83
-166.71	-828.24
-102.02	-838.67
-36.73	-844.05
28.79	-844.36
94.14	-839.59
158.92	-829.77
222.74	-814.96
285.22	-795.25
345.99	-770.76
404.68	-741.63
460.93	-708.04
514.41	-670.19
564.8	-628.31
611.79	-582.65
655.1	-533.49
694.47	-481.12
729.67	-425.86
