0.00	0.00
8.75	0.00
4.38	7.58
-4.38	7.58
-8.75	0.00
-4.38	-7.58
4.38	-7.58
8.75	0.00
16.04	9.26
8.49	16.46
-1.76	18.44
-11.45	14.56
-17.50	6.06
-18.00	-4.37
-12.78	-13.40
-3.50	-18.19
6.88	-17.19
15.09	-10.74
18.50	-0.88
16.04	9.26
20.30	21.29
10.61	27.44
-0.70	29.41
-11.90	26.91
-21.29	20.30
-27.44	10.61
-29.41	-0.70
-26.91	-11.90
-20.30	-21.29
-10.61	-27.44
0.70	-29.41
11.90	-26.91
21.29	-20.30
27.44	-10.61
29.41	0.70
26.91	11.90
20.30	21.29
22.27	35.12
10.93	40.12
-1.38	41.56
-13.57	39.31
-24.55	33.57
-33.36	24.84
-39.19	13.90
-41.55	1.73
-40.21	-10.59
-35.31	-21.98
-27.26	-31.41
-16.79	-38.05
-4.83	-41.30
7.56	-40.89
19.28	-36.85
29.28	-29.53
36.68	-19.59
40.83	-7.91
41.34	4.48
38.19	16.47
31.64	26.99
22.27	35.12
22.27	50.47
9.02	54.42
-4.79	54.95
-18.31	52.04
-30.68	45.85
-41.11	36.78
-48.97	25.40
-53.75	12.42
-55.15	-1.33
-53.08	-15.01
-47.68	-27.74
-39.29	-38.72
-28.42	-47.28
-15.77	-52.86
-2.13	-55.12
11.64	-53.92
24.69	-49.33
36.18	-41.64
45.40	-31.34
51.77	-19.06
54.88	-5.59
54.54	8.23
50.78	21.54
43.83	33.49
34.12	43.34
22.27	50.47
20.11	67.38
5.15	70.13
-10.04	69.59
-24.77	65.81
-38.34	58.94
-50.11	49.32
-59.54	37.40
-66.19	23.72
-69.74	8.94
-70.04	-6.26
-67.05	-21.17
-60.93	-35.09
-51.96	-47.37
-40.57	-57.43
-27.27	-64.81
-12.70	-69.16
2.46	-70.27
17.51	-68.10
31.74	-62.74
44.49	-54.45
55.15	-43.62
63.24	-30.74
68.37	-16.43
70.30	-1.35
68.95	13.80
64.37	28.30
56.78	41.47
46.54	52.71
34.12	61.48
20.11	67.38
15.76	85.79
-1.28	87.21
-18.27	85.29
-34.56	80.08
-49.52	71.80
-62.58	60.76
-73.23	47.39
-81.07	32.19
-85.79	15.76
-87.21	-1.28
-85.29	-18.27
-80.08	-34.56
-71.80	-49.52
-60.76	-62.58
-47.39	-73.23
-32.19	-81.07
-15.76	-85.79
1.28	-87.21
18.27	-85.29
34.56	-80.08
49.52	-71.80
62.58	-60.76
73.23	-47.39
81.07	-32.19
85.79	-15.76
87.21	1.28
85.29	18.27
80.08	34.56
71.80	49.52
60.76	62.58
47.39	73.23
32.19	81.07
15.76	85.79
8.85	105.72
-10.17	105.60
-28.87	102.09
-46.63	95.30
-62.90	85.44
-77.14	72.83
-88.91	57.89
-97.82	41.08
-103.58	22.96
-106.01	4.09
-105.04	-14.90
-100.69	-33.42
-93.11	-50.86
-82.53	-66.67
-69.30	-80.33
-53.84	-91.42
-36.65	-99.56
-18.29	-104.51
0.67	-106.09
19.60	-104.27
37.90	-99.09
