-9.984999999999999432e+00	-4.154800000000000182e+01
4.006000000000000227e+00	-4.154400000000001114e+01
1.802199999999999847e+01	-4.156100000000000705e+01
3.201299999999999812e+01	-4.155799999999999272e+01
-1.701300000000000168e+01	-5.369100000000000250e+01
-2.984999999999999876e+00	-5.368399999999999750e+01
1.102200000000000024e+01	-5.368899999999999295e+01
2.500199999999999889e+01	-5.368000000000000682e+01
3.901400000000000290e+01	-5.369599999999999795e+01
-2.396600000000000108e+01	-6.579900000000000659e+01
-9.983000000000000540e+00	-6.581499999999999773e+01
4.004999999999999893e+00	-6.579400000000001114e+01
1.798999999999999844e+01	-6.581800000000001205e+01
3.200900000000000034e+01	-6.581600000000000250e+01
4.601599999999999824e+01	-6.578899999999998727e+01
-3.099099999999999966e+01	-7.792499999999999716e+01
-1.698900000000000077e+01	-7.793000000000000682e+01
-2.971999999999999975e+00	-7.794199999999999307e+01
2.501500000000000057e+01	-7.794499999999999318e+01
3.901400000000000290e+01	-7.790999999999999659e+01
5.301899999999999835e+01	-7.794799999999999329e+01
-2.399399999999999977e+01	-9.006300000000000239e+01
-9.980000000000000426e+00	-9.005599999999999739e+01
3.995999999999999996e+00	-9.004900000000000659e+01
1.802499999999999858e+01	-9.004099999999999682e+01
3.202400000000000091e+01	-9.005599999999999739e+01
4.602199999999999847e+01	-9.005100000000000193e+01
-1.698699999999999832e+01	-1.021899999999999977e+02
-2.998000000000000220e+00	-1.021809999999999974e+02
1.101900000000000013e+01	-1.021670000000000016e+02
2.500400000000000134e+01	-1.021640000000000015e+02
3.902100000000000080e+01	-1.021800000000000068e+02
-9.987000000000000099e+00	-1.142980000000000018e+02
4.017999999999999794e+00	-1.143020000000000067e+02
1.801800000000000068e+01	-1.142840000000000060e+02
3.201299999999999812e+01	-1.142870000000000061e+02
8.637300000000000466e+01	8.412099999999998090e+01
1.003469999999999942e+02	8.409699999999997999e+01
1.143460000000000036e+02	8.409199999999998454e+01
1.283400000000000034e+02	8.410399999999998499e+01
7.936899999999999977e+01	7.198599999999999000e+01
9.333899999999999864e+01	7.197599999999999909e+01
1.073649999999999949e+02	7.195699999999999363e+01
1.213550000000000040e+02	7.199099999999998545e+01
1.353669999999999902e+02	7.196199999999998909e+01
7.237999999999999545e+01	5.984800000000001319e+01
